Amount,No. coins used,Time taken
637,28,0.21438
638,29,0.22636
639,30,0.215
640,26,0.21778
641,27,0.21942
642,28,0.21516
643,29,0.20828
644,30,0.21022
645,26,0.2248
646,27,0.21366
647,28,0.22922
648,29,0.19804
649,30,0.19924
650,26,0.23524
651,27,0.21468
652,28,0.1954
653,29,0.19434
654,30,0.20238
655,27,0.19946
656,28,0.21924
657,29,0.2041
658,30,0.20478
659,31,0.19974
660,27,0.20998
661,28,0.1987
662,29,0.21554
663,30,0.2073
664,31,0.20338
665,27,0.20158
666,28,0.21124
667,29,0.2012
668,30,0.23426
669,31,0.20744
670,27,0.20452
671,28,0.20304
672,29,0.21102
673,30,0.28482
674,31,0.20686
675,27,0.2042
676,28,0.21554
677,29,0.21416
678,30,0.19832
679,31,0.23876
680,28,0.21442
681,29,0.20776
682,30,0.21238
683,31,0.21694
684,32,0.20844
685,28,0.2159
686,29,0.2101
687,30,0.2062
688,31,0.21088
689,32,0.20396
690,28,0.20862
691,29,0.26046
692,30,0.21462
693,31,0.21106
694,32,0.20724
695,28,0.209
696,29,0.22418
697,30,0.21558
698,31,0.21418
699,32,0.20994
700,28,0.2099
701,29,0.2093
702,30,0.21056
703,31,0.2107
704,32,0.21354
705,29,0.2131
706,30,0.21614
707,31,0.23192
708,32,0.2512
709,33,0.21626
710,29,0.21478
711,30,0.21316
712,31,0.209
713,32,0.21214
714,33,0.2139
715,29,0.22128
716,30,0.21232
717,31,0.2133
718,32,0.21438
719,33,0.2397
720,29,0.28114
721,30,0.22014
722,31,0.22912
723,32,0.22488
724,33,0.2188
725,29,0.2211
726,30,0.21848
727,31,0.22004
728,32,0.2979
729,33,0.27114
730,30,0.2245
731,31,0.21698
732,32,0.21764
733,33,0.27886
734,34,0.26288
735,30,0.2716
736,31,0.27122
737,32,0.28204
738,33,0.41592
739,34,0.37142
740,30,0.25574
741,31,0.24794
742,32,0.24914
743,33,0.48292
744,34,0.25136
745,30,0.27472
746,31,0.23286
747,32,0.22348
748,33,0.25196
749,34,0.31842
750,30,0.2269
751,31,0.26602
752,32,0.25052
753,33,0.22906
754,34,0.24246
755,31,0.23398
756,32,0.2841
757,33,0.43338
758,34,0.2621
759,35,0.25738
760,31,0.24492
761,32,0.24564
762,33,0.241
763,34,0.34002
764,35,0.24714
765,31,0.23344
766,32,0.24808
767,33,0.23908
768,34,0.2349
769,35,0.23324
770,31,0.23514
771,32,0.23318
772,33,0.25558
773,34,0.23412
774,35,0.3759
775,31,0.30106
776,32,0.24376
777,33,0.24772
778,34,0.24134
779,35,0.24394
780,32,0.24036
781,33,0.24702
782,34,0.25756
783,35,0.28152
784,36,0.27358
785,32,0.32518
786,33,0.26974
787,34,0.26482
788,35,0.28848
789,36,0.40436
790,32,0.50492
791,33,0.26196
792,34,0.3205
793,35,0.24732
794,36,0.24584
795,32,0.27456
796,33,0.35764
797,34,0.25774
798,35,0.24808
799,36,0.24412
800,32,0.2375
801,33,0.26038
802,34,0.29798
803,35,0.26112
804,36,0.31034
805,33,0.3626
806,34,0.32318
807,35,0.28894
808,36,0.28996
809,37,0.30694
810,33,0.39596
811,34,0.29504
812,35,0.28894
813,36,0.28208
814,37,0.2824
815,33,0.27222
816,34,0.27092
817,35,0.272
818,36,0.43428
819,37,0.27088
820,33,0.26032
821,34,0.26616
822,35,0.4206
823,36,0.25926
824,37,0.26658
825,33,0.2593
826,34,0.25514
827,35,0.33252
828,36,0.29638
829,37,0.28126
830,34,0.2775
831,35,0.27724
832,36,0.26878
833,37,0.27116
834,38,0.2751
835,34,0.27058
836,35,0.27428
837,36,0.2615
838,37,0.25714
839,38,0.274
840,34,0.26232
