Amount,No. coins used,Time taken
461,17,0.00072
462,17,0.00072
463,18,0.00072
464,15,0.00066
465,16,0.00068
466,16,0.0007
467,17,0.00072
468,16,0.00074
469,17,0.00072
470,17,0.00072
471,18,0.00072
472,16,0.0007
473,17,0.00072
474,17,0.00094
475,18,0.00072
476,17,0.00074
477,18,0.0007
478,18,0.00076
479,19,0.00074
480,15,0.0007
481,16,0.00076
482,16,0.00074
483,17,0.00072
484,16,0.00094
485,17,0.00072
486,17,0.00068
487,18,0.0007
488,16,0.0007
489,17,0.00072
490,17,0.00074
491,18,0.00072
492,17,0.00074
493,18,0.00072
494,18,0.00072
495,19,0.00072
496,16,0.00068
497,17,0.00072
498,17,0.00072
499,18,0.0007
500,17,0.00072
501,18,0.00072
502,18,0.00072
503,19,0.00074
504,17,0.00074
505,18,0.00072
506,18,0.00074
507,19,0.00076
508,18,0.00074
509,19,0.00074
510,19,0.00076
511,20,0.00076
512,16,0.00068
