Amount,No. coins used,Time taken
475,16,0.14276
476,17,0.14292
477,18,0.14702
478,19,0.15354
479,20,0.14708
480,12,0.14116
481,13,0.14766
482,14,0.1523
483,15,0.14788
484,16,0.14382
485,17,0.15068
486,18,0.16986
487,19,0.1576
488,20,0.14766
489,21,0.15492
490,13,0.18952
491,14,0.15886
492,15,0.15122
493,16,0.14894
494,17,0.15464
495,18,0.14898
496,19,0.15
497,20,0.1477
498,21,0.16024
499,22,0.15244
500,5,0.1515
501,6,0.15508
502,7,0.16326
503,8,0.15066
504,9,0.14982
505,10,0.1542
506,11,0.16026
507,12,0.15778
508,13,0.15514
509,14,0.14612
510,6,0.15396
511,7,0.15242
512,8,0.15606
513,9,0.16004
514,10,0.15982
515,11,0.15358
516,12,0.15456
517,13,0.15856
518,14,0.1719
519,15,0.17184
520,7,0.1502
521,8,0.15022
522,9,0.1788
523,10,0.15404
524,11,0.1652
525,12,0.15682
526,13,0.15876
527,14,0.1584
528,15,0.15834
529,16,0.1498
530,8,0.1583
531,9,0.16062
532,10,0.16038
533,11,0.17078
534,12,0.18044
535,13,0.17318
536,14,0.16702
537,15,0.17742
538,16,0.19156
539,17,0.17356
540,9,0.17334
541,10,0.1736
542,11,0.1798
543,12,0.17432
544,13,0.17038
545,14,0.1718
546,15,0.18224
547,16,0.17584
548,17,0.171
549,18,0.17846
550,10,0.17978
551,11,0.1737
552,12,0.17886
553,13,0.16942
554,14,0.17368
555,15,0.18478
556,16,0.16996
557,17,0.1701
558,18,0.17204
559,19,0.1695
560,11,0.16938
561,12,0.1747
562,13,0.1825
563,14,0.17326
564,15,0.18374
565,16,0.18584
566,17,0.19684
567,18,0.17204
568,19,0.1746
569,20,0.17248
570,12,0.17544
571,13,0.16932
572,14,0.17124
573,15,0.19338
574,16,0.18358
575,17,0.18104
576,18,0.17016
577,19,0.17682
578,20,0.1819
579,21,0.18954
580,13,0.17154
581,14,0.17466
582,15,0.1837
583,16,0.17536
584,17,0.18072
585,18,0.17742
586,19,0.1798
587,20,0.17784
588,21,0.17698
589,22,0.17882
590,14,0.19152
591,15,0.18134
592,16,0.1785
593,17,0.1863
594,18,0.17292
595,19,0.16646
596,20,0.1647
597,21,0.17148
598,22,0.18122
599,23,0.17492
600,6,0.17634
601,7,0.17218
602,8,0.17698
603,9,0.1702
604,10,0.1727
605,11,0.16782
606,12,0.18526
607,13,0.1898
608,14,0.18906
609,15,0.19048
610,7,0.19154
611,8,0.18144
612,9,0.19258
613,10,0.19214
614,11,0.2012
615,12,0.19044
616,13,0.19038
617,14,0.19082
618,15,0.20534
619,16,0.19484
620,8,0.1926
621,9,0.19748
622,10,0.20548
623,11,0.1846
624,12,0.18764
625,13,0.19088
626,14,0.19704
627,15,0.19098
628,16,0.19104
629,17,0.18764
630,9,0.2041
631,10,0.18824
632,11,0.191
633,12,0.1962
634,13,0.21382
635,14,0.1945
636,15,0.20014
637,16,0.19756
638,17,0.20348
639,18,0.19282
640,10,0.1935
641,11,0.19146
642,12,0.20396
643,13,0.19274
644,14,0.19102
645,15,0.19316
646,16,0.20478
647,17,0.20082
648,18,0.19452
649,19,0.19552
650,11,0.20762
651,12,0.19682
652,13,0.19254
653,14,0.19904
654,15,0.20692
655,16,0.19646
656,17,0.19286
657,18,0.20146
658,19,0.21344
659,20,0.20018
660,12,0.20968
661,13,0.20442
662,14,0.21276
663,15,0.20354
664,16,0.20318
665,17,0.20312
666,18,0.22062
667,19,0.20858
668,20,0.20184
669,21,0.2005
670,13,0.21512
671,14,0.20564
672,15,0.20432
673,16,0.2056
674,17,0.21168
675,18,0.20438
676,19,0.206
677,20,0.21066
678,21,0.20316
679,22,0.20184
680,14,0.22316
681,15,0.2334
682,16,0.23988
683,17,0.2367
684,18,0.232
685,19,0.22916
686,20,0.24606
687,21,0.24712
688,22,0.2635
689,23,0.25292
690,15,0.26988
691,16,0.24972
692,17,0.24432
693,18,0.27082
694,19,0.26476
695,20,0.2453
696,21,0.22902
697,22,0.23054
698,23,0.2189
699,24,0.21978
700,7,0.22
701,8,0.21104
702,9,0.23124
703,10,0.21812
704,11,0.23334
705,12,0.22292
706,13,0.22312
707,14,0.22424
708,15,0.22686
709,16,0.2182
710,8,0.23686
711,9,0.22216
712,10,0.21416
713,11,0.20616
714,12,0.24434
715,13,0.23818
716,14,0.25312
717,15,0.2307
718,16,0.23288
719,17,0.21376
720,9,0.21968
721,10,0.22188
722,11,0.22936
723,12,0.21992
724,13,0.22472
725,14,0.2196
726,15,0.2329
727,16,0.22836
728,17,0.22678
729,18,0.33458
730,10,0.35914
731,11,0.39942
732,12,0.45524
733,13,0.49786
734,14,0.24964
735,15,0.3601
736,16,0.41582
737,17,0.40446
738,18,0.39512
739,19,0.35072
740,11,0.35468
741,12,0.27372
742,13,0.32022
743,14,0.33004
744,15,0.32938
745,16,0.307
746,17,0.31576
747,18,0.30226
748,19,0.23418
749,20,0.2504
750,12,0.25404
751,13,0.23686
752,14,0.22662
753,15,0.22064
754,16,0.24658
755,17,0.21832
756,18,0.21586
757,19,0.22626
758,20,0.24506
759,21,0.266
760,13,0.2482
761,14,0.24056
762,15,0.24948
763,16,0.24102
764,17,0.2358
765,18,0.2401
766,19,0.23392
767,20,0.2353
768,21,0.22436
769,22,0.22936
770,14,0.33778
771,15,0.43084
772,16,0.42436
773,17,0.4009
774,18,0.25654
775,19,0.23358
776,20,0.23644
777,21,0.23836
778,22,0.2808
779,23,0.2462
780,15,0.23404
781,16,0.23804
782,17,0.23176
783,18,0.22516
784,19,0.22364
785,20,0.2312
786,21,0.23754
787,22,0.2357
788,23,0.25646
789,24,0.24326
790,16,0.24236
791,17,0.23318
792,18,0.23176
793,19,0.23522
794,20,0.24256
795,21,0.24318
796,22,0.2389
797,23,0.2393
798,24,0.42014
