Amount,No. coins used,Time taken
465,11,0.5655
466,12,0.66918
467,12,0.85548
468,13,0.81578
469,13,0.7794
470,10,0.71788
471,11,0.699
472,11,0.55972
473,12,0.46034
474,12,0.38292
475,10,0.32156
476,11,0.3109
477,11,0.309
478,12,0.3172
479,12,0.31582
480,11,0.31606
481,12,0.31486
482,12,0.31272
483,13,0.35172
484,13,0.32058
485,11,0.31208
486,12,0.32608
487,12,0.32546
488,13,0.35714
489,13,0.38168
490,11,0.45356
491,12,0.49882
492,12,0.58586
493,13,0.70594
494,13,0.7118
495,11,0.50206
496,12,0.43346
497,12,0.34714
498,13,0.33656
499,13,0.34372
500,10,0.36396
