Amount,No. coins used,Time taken
824,38,0.32218
825,33,0.32108
826,34,0.32174
827,35,0.33306
828,36,0.327
829,37,0.31604
830,34,0.32138
831,35,0.37418
832,36,0.32154
833,37,0.32888
834,38,0.31928
835,34,0.34476
836,35,0.42994
837,36,0.49676
838,37,0.39554
839,38,0.42234
840,35,0.3591
841,36,0.32938
842,37,0.32536
843,38,0.3252
844,39,0.34858
845,35,0.33782
846,36,0.34312
847,37,0.32906
848,38,0.32802
849,39,0.33904
850,34,0.3381
851,35,0.3364
852,36,0.3661
853,37,0.33552
854,38,0.33792
855,35,0.34164
856,36,0.3344
857,37,0.35014
858,38,0.42406
859,39,0.50324
860,35,0.42708
861,36,0.36642
862,37,0.33076
863,38,0.3421
864,39,0.33936
865,36,0.34234
866,37,0.35908
867,38,0.33888
868,39,0.3443
869,40,0.37692
870,36,0.45584
871,37,0.57432
872,38,0.77776
873,39,0.8821
874,40,0.94644
875,35,0.89522
876,36,0.86722
877,37,0.63548
878,38,0.54214
879,39,0.4586
880,36,0.55232
881,37,0.4619
882,38,0.36778
883,39,0.35162
884,40,0.35732
885,36,0.3494
886,37,0.44014
887,38,0.5889
888,39,0.69994
889,40,0.67294
890,37,0.6415
891,38,0.57418
892,39,0.45434
893,40,0.41252
894,41,0.38704
895,37,0.41824
896,38,0.5557
897,39,0.56122
898,40,0.57446
899,41,0.5692
900,36,0.5167
901,37,0.42388
902,38,0.35936
903,39,0.35546
904,40,0.35704
905,37,0.35474
906,38,0.36028
907,39,0.35978
908,40,0.36172
909,41,0.35986
910,37,0.3488
911,38,0.35416
912,39,0.34848
913,40,0.34928
914,41,0.36136
915,38,0.35706
916,39,0.35524
917,40,0.39338
918,41,0.4111
919,42,0.38178
920,38,0.47724
921,39,0.619
922,40,0.81384
923,41,1.08978
924,42,1.23188
925,37,1.3049
926,38,1.33598
927,39,1.42836
928,40,0.74884
929,41,0.88002
930,38,1.38678
931,39,1.39614
932,40,1.35524
933,41,1.39472
934,42,1.34412
935,38,0.70134
936,39,1.27378
937,40,1.20734
938,41,0.74432
939,42,1.15158
940,39,0.85862
941,40,0.86206
942,41,0.74108
943,42,0.6581
944,43,0.48306
945,39,0.49048
946,40,0.45276
947,41,0.41248
948,42,0.3731
949,43,0.3912
950,38,0.38082
951,39,0.37592
952,40,0.45338
953,41,0.42184
954,42,0.39474
955,39,0.40338
956,40,0.40672
957,41,0.39676
958,42,0.39486
959,43,0.39134
960,39,0.39224
961,40,0.40182
962,41,0.40364
963,42,0.40262
964,43,0.40192
965,40,0.39572
966,41,0.40106
967,42,0.4014
968,43,0.40376
969,44,0.39944
970,40,0.3903
971,41,0.38808
972,42,0.39628
973,43,0.37652
974,44,0.38814
975,39,0.37936
976,40,0.44244
977,41,0.5534
978,42,0.74546
979,43,0.91762
980,40,0.6864
981,41,0.5492
982,42,0.4303
983,43,0.3833
984,44,0.42212
985,40,0.407
986,41,0.53522
987,42,0.70724
988,43,0.94102
989,44,1.0688
990,41,1.07462
991,42,0.97968
992,43,0.70436
993,44,0.5442
994,45,0.41198
995,41,0.4263
996,42,0.5696
997,43,0.69336
998,44,0.55354
999,45,0.48708
1000,40,0.51426
